"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"A_19" 0.468618288123616 0.441185546584635 0.425027179319835 0.521410354589236 0.415383992604637 0.406547705150542 0.473173024918355 0.450511876627423 0.443138490605928 0.486527596493269 0 0.476336936681769 0.463248745387228 0.496601862902831 0.398660849588402 0.472218883243825 0.51263264829764 0.495062888750931 0.48368281458492 0.455010458684299 1.20631272051079 1.21386404532384 1.25073245732683 1.22842475433946 1.22103684222146 1.1872740424153 1.21959302496541 1.19891017110569 1.25222198010591 1.23183211239177 1.22122365132438 1.16869739977621 1.20753899853438 1.21624597359009 1.22329442695889 1.20916798214401 1.24515802219494 1.23561826329515 1.20096798382551 1.20777776782875 1.31267731464611 1.35731643981809 1.41305315900947 1.38772668713596 1.3162954512779 1.37409927823897 1.37604629943463 1.36753130096587 1.36581001964812 1.3624961306468 1.38720283682406 1.38503716461069 1.36552844988254 1.38310711785253 1.29949003223262 1.37196966179074 1.38139128658045 1.39979332184881 1.37679190113646 1.40885156030026
"A_2" 0.504307824688 0.513337151878537 0.45560499648351 0.477719896931275 0.419365015495298 0.438632023025171 0.492167990520713 0.458289826663065 0.469489490964972 0.413772440001646 0.476336936681769 0 0.549716196862965 0.516985363423848 0.40688397361645 0.474687467821503 0.47652702455823 0.446682875216468 0.446557497663104 0.480836061642735 1.21184115359752 1.19144727370008 1.25690618924594 1.23717407091883 1.23755133425996 1.19478274346286 1.2222366041265 1.22714056747625 1.27122797423929 1.23971662718047 1.2276437820138 1.23088365314865 1.22451794049959 1.12836210473502 1.23040472809504 1.21651390823525 1.24917807765539 1.24132244675003 1.22759105225866 1.21463078736523 1.27916993085168 1.34749948466951 1.39880715301525 1.37145129777304 1.34993228059757 1.36113367438398 1.36222017956731 1.36046307744827 1.34870421095839 1.34502198803316 1.3789185769693 1.37061462803423 1.35232289219546 1.37217847946833 1.3304980417039 1.30552172090433 1.3679283409781 1.3914793864116 1.36552964722103 1.40073573038308
"A_20" 0.540942068085897 0.570337216172032 0.505814213410134 0.588637173794085 0.497146589584854 0.482499283085641 0.53938217318086 0.520731778167177 0.517929958736254 0.554602812628357 0.463248745387228 0.549716196862965 0 0.564639086596579 0.473689562038766 0.520780509202848 0.578533036864409 0.572796809612498 0.556611717847324 0.529942943444973 1.18716440003186 1.19803099092402 1.22222429701452 1.21192113096127 1.17731266744153 1.17782592088005 1.20237553044413 1.2001473904636 1.23849693923325 1.21062001775114 1.20387497949432 1.20068214706259 1.19721449023269 1.19797294681017 1.20376275092972 1.19140339065794 1.22725902349431 1.20926384802181 1.19237205798303 1.18955032301771 1.2432065224872 1.3225899545677 1.36329439666966 1.33119323804268 1.32252861316568 1.32277394722617 1.26973173851184 1.32993876635837 1.32780129003323 1.28853500815658 1.33659613005709 1.34693072550076 1.3228158869469 1.31288123705293 1.29955414680276 1.33527600685054 1.30142866163358 1.36342910036827 1.27527419006908 1.36716956552951
"A_3" 0.521434129263563 0.540311782671827 0.410099452182911 0.559953144541216 0.455916803544634 0.460058161333807 0.512033502618889 0.373062753601384 0.455126116237333 0.520044132050367 0.496601862902831 0.516985363423848 0.564639086596579 0 0.422075146373816 0.511297543471519 0.551534508519297 0.496677234758361 0.524966118480699 0.497731179251708 1.19180737253011 1.19977653636174 1.16319108114526 1.21428902662861 1.21058962045619 1.17962495720918 1.20487261391599 1.20468925640609 1.21162611995855 1.21448694594812 1.15136526694306 1.20903812566525 1.20243769692755 1.2015039565385 1.20768783659267 1.19122198420946 1.22924333407984 1.21782401766528 1.20405656359681 1.19309430873694 1.3244577474049 1.34614220475312 1.39383316944083 1.36879629688875 1.34656174982252 1.35807314250219 1.35718615895678 1.35540977452768 1.35019608458243 1.34997011604649 1.31996783229266 1.36547492239828 1.33356024804368 1.37136337506573 1.32702212968287 1.35576049127477 1.35998521844854 1.38851669300487 1.3502476327657 1.39637222603512
"A_4" 0.421028848023452 0.442424761082407 0.355707085454697 0.465964335267888 0.263294095755762 0.299205688003409 0.4131760615014 0.371416235344114 0.390101609686196 0.421646185946013 0.398660849588402 0.40688397361645 0.473689562038766 0.422075146373816 0 0.400310684459151 0.445795486648653 0.461593279374749 0.415759983475278 0.321377469120008 1.24191267360187 1.24893202701199 1.26398332855984 1.27448392084271 1.27648940691343 1.22761125788556 1.26153149481571 1.21501874803925 1.27943788598291 1.27496104423036 1.26359776723962 1.26378013203216 1.25999920453154 1.25944480587339 1.2678780384121 1.24126376818883 1.28913951000613 1.27555356117213 1.26317358537637 1.23664693565944 1.3608213920537 1.38037042027582 1.42726900174091 1.4038255334925 1.37866484591938 1.39108332650227 1.39090802531725 1.38951490370456 1.37834763106042 1.34915610665634 1.41262138366067 1.38096419416542 1.36282937741568 1.40912495167895 1.3522576272446 1.39055559159182 1.39878613822422 1.42251317703084 1.32910490458133 1.42762617901243
"A_5" 0.39731873334867 0.505725158231487 0.441117066680473 0.525008974996771 0.387436866550687 0.407292424241656 0.48483281356431 0.451549627575522 0.401054694628057 0.500316565739589 0.472218883243825 0.474687467821503 0.520780509202848 0.511297543471519 0.400310684459151 0 0.527759642073814 0.525724457536433 0.462321019813008 0.434129295334149 1.22166186827213 1.2333669013238 1.26878703008214 1.25045070251438 1.20928200634874 1.20417149569597 1.23437344462057 1.24002246228037 1.28630576711424 1.25059022071514 1.23999314332892 1.2417997469658 1.23698648617845 1.23114436070367 1.24149113974709 1.2024310616983 1.26314890041238 1.25241437901457 1.23823420118585 1.22481522890515 1.32756644352353 1.34648555868173 1.39693102689423 1.35248553308763 1.34817533888068 1.34439230897278 1.34421007840238 1.35277619881286 1.35311663881096 1.33771198102344 1.36190549245901 1.3190863598323 1.34974388243862 1.37140289095681 1.27013408595369 1.35886774004713 1.36654076254015 1.38310736509579 1.2388287440638 1.39375774145354
"A_6" 0.536194344410025 0.470986876795614 0.472558509439449 0.57887211526615 0.47687539185496 0.412600750774861 0.521335425803266 0.470342162168563 0.506142207923602 0.540650401707379 0.51263264829764 0.47652702455823 0.578533036864409 0.551534508519297 0.445795486648653 0.527759642073814 0 0.562026415599277 0.537780041655668 0.520480399920313 1.20853296721692 1.19158468383783 1.24940958281848 1.23293207771496 1.23376061754313 1.20650693945842 1.22203528755935 1.10499665604615 1.2673940980379 1.20789503378095 1.21506241334158 1.04768663102887 1.22115330376611 1.22115371451968 1.22357683991368 1.19905454671931 1.24952492368667 1.23461905545604 1.22459828771958 1.1760437997337 1.30440299578463 1.32171413973576 1.36312906399297 1.34336439001182 1.32082322989343 1.33117227776476 1.3315272516583 1.33099463470862 1.32357247467412 1.3269556076568 1.3482838429177 1.34190589228158 1.32208513451555 1.34506555773077 1.28721729924237 1.32949898649988 1.33812341027042 1.35654589332392 1.3398304149965 1.36236347693358
"A_7" 0.523133240818957 0.550956112334479 0.484019349070573 0.570039557727895 0.381814376609577 0.467229642672733 0.524446914368858 0.507754871497 0.49978050756913 0.538625804858029 0.495062888750931 0.446682875216468 0.572796809612498 0.496677234758361 0.461593279374749 0.525724457536433 0.562026415599277 0 0.52928864598264 0.518266189132723 1.19361954141468 1.17348167356118 1.23370178734532 1.21561121127531 1.2084534049559 1.14607774685418 1.2063574028992 1.19889442150901 1.23810548220183 1.21856099290974 1.20771216185526 1.21052604685782 1.19653651097731 1.17496911493741 1.20889521743761 1.19755226980256 1.23121298321396 1.22104020709578 1.19092009533664 1.19600175254837 1.31770050431623 1.33148211087996 1.38353196755363 1.35954804719156 1.28527589738607 1.34694664088853 1.34800119207686 1.34144401191806 1.33984320682205 1.33644598375552 1.35908723418596 1.31545092962378 1.33919480958171 1.35525023809149 1.31832282854475 1.34455228090106 1.35411744614973 1.32665130043736 1.3278920382089 1.37969822092653
"A_8" 0.51217174376303 0.520654261178055 0.464449592451721 0.505232669531284 0.405430053512561 0.421392391455037 0.438714903037036 0.466450747850382 0.480617595524187 0.513650851623378 0.48368281458492 0.446557497663104 0.556611717847324 0.524966118480699 0.415759983475278 0.462321019813008 0.537780041655668 0.52928864598264 0 0.433972743761889 1.20001345670577 1.20872240161686 1.24451179365754 1.21624347398832 1.22421352858456 1.18440731340429 1.21394599020952 1.21369638188065 1.25673203965486 1.22617154771456 1.21497113965136 1.21665697806321 1.21238328458334 1.21045027888782 1.21739832781867 1.1782244148189 1.23273018428726 1.22925279695082 1.2146868449377 1.20237343666644 1.32382565800839 1.34256610019632 1.39063827396915 1.36689066754459 1.34296102846921 1.35337867996537 1.35479183047369 1.35242095904196 1.34592797432153 1.3383535983488 1.37144982238335 1.36329842105524 1.29034888058862 1.36705995586425 1.32404145998888 1.35131583768217 1.36046292325556 1.38319666094787 1.36169237777379 1.3922469415356
"A_9" 0.444410415476652 0.497727154970141 0.435027814902713 0.526795085734246 0.415762547817096 0.424591097756427 0.408980970030238 0.456764555643972 0.454368040006615 0.484539122609809 0.455010458684299 0.480836061642735 0.529942943444973 0.497731179251708 0.321377469120008 0.434129295334149 0.520480399920313 0.518266189132723 0.433972743761889 0 1.20633309759581 1.21378741897809 1.25413759363051 1.23570660726378 1.23123907320938 1.19753954642811 1.16432083181125 1.1466939922279 1.26565706327757 1.18238274352568 1.22622141307302 1.22859648535878 1.22274624632906 1.21755721652273 1.16449133839214 1.20414607022598 1.23668835243443 1.2387562147708 1.22456261910643 1.20696081463103 1.33846320083061 1.36128565661792 1.40897546996388 1.38534010795025 1.36439652814153 1.37538369894226 1.37501482226699 1.37364382441234 1.36815614444861 1.36810963435144 1.39091088518636 1.38376271081222 1.36533036766135 1.38727294543889 1.34212024384973 1.37320269273833 1.38227332966236 1.40767268499729 1.34664424727739 1.4125305116282
"B_1" 1.19664541662575 1.21071719323956 1.22425623076481 1.1987188198461 1.23612617580891 1.22888039581917 1.19276798852743 1.23687429306424 1.1673201154252 1.20305616227284 1.20631272051079 1.21184115359752 1.18716440003186 1.19180737253011 1.24191267360187 1.22166186827213 1.20853296721692 1.19361954141468 1.20001345670577 1.20633309759581 0 0.537547896522685 0.48120189605755 0.443577809949583 0.53385536741519 0.54689651642468 0.444816409859017 0.528867128398042 0.36589383733212 0.483347375935345 0.541581306063382 0.537828596928512 0.481579871355468 0.512153154325087 0.519064629281551 0.508485250868351 0.440932812824678 0.526970525383778 0.534824621937606 0.482322920515933 1.28942069230119 1.31310111912079 1.35121145087622 1.33454266596466 1.32546906204502 1.31034551919323 1.31056614790029 1.32457328275801 1.32107202168469 1.3166315714027 1.31821376812765 1.3121821494261 1.32167080592713 1.32277245797027 1.30175864393153 1.30430029669252 1.32851529571222 1.32982529302063 1.33085591514214 1.34705054238066
"B_10" 1.20199794469896 1.22148802913407 1.2292002927516 1.20863131311803 1.24642987344527 1.23853091392037 1.19434982512091 1.17604615731146 1.2195001543326 1.2168199835984 1.21386404532384 1.19144727370008 1.19803099092402 1.19977653636174 1.24893202701199 1.2333669013238 1.19158468383783 1.17348167356118 1.20872240161686 1.21378741897809 0.537547896522685 0 0.429374582097939 0.466795475966389 0.500278225276135 0.514839651940509 0.493978522453402 0.498585321807931 0.371219730409355 0.415355448480051 0.508279645873948 0.506735187392078 0.473307496432112 0.38180207985023 0.479351978503361 0.502231590850756 0.410536169936518 0.493668162103768 0.50356036549272 0.495230067263674 1.30320019830482 1.3324904296775 1.37277392406477 1.35540971566724 1.34487523217506 1.33226750824514 1.33092665657909 1.34613427820627 1.34019985217069 1.34032102848703 1.33569173241101 1.32870104276162 1.34240097858065 1.34604079103076 1.30467735869948 1.32148601673373 1.33955743348738 1.34457551071311 1.34624462773183 1.36788078755666
"B_11" 1.23786079219458 1.23676482642376 1.27077422400895 1.24108091956544 1.28679407198089 1.26654923219056 1.14135004331403 1.26792053679374 1.20647936523249 1.2502831421209 1.25073245732683 1.25690618924594 1.22222429701452 1.16319108114526 1.26398332855984 1.26878703008214 1.24940958281848 1.23370178734532 1.24451179365754 1.25413759363051 0.48120189605755 0.429374582097939 0 0.403234552623918 0.440725998726419 0.514863702214954 0.432743793850732 0.432995763654711 0.269993544081781 0.378444021978562 0.423788585675877 0.447302415282931 0.409038178077247 0.415299084487254 0.399282536656677 0.443310044128704 0.339511639014365 0.42336645828403 0.441469979015672 0.465973387040275 1.32184104498429 1.3527961988244 1.39309709587116 1.37507586775536 1.36597152099323 1.35255746014634 1.3497514591476 1.36558349275882 1.35705934476461 1.36005431275496 1.35072823312309 1.35059317318917 1.34406136082683 1.30527316880745 1.33874569210305 1.34129511102234 1.35900461134996 1.369897645001 1.35430886496259 1.3890275019088
"B_12" 1.22339677859359 1.23804830852112 1.25302072348787 1.22414224508001 1.26352225365122 1.25561326628013 1.2140877239381 1.25446909890298 1.23450907689114 1.23185770081736 1.22842475433946 1.23717407091883 1.21192113096127 1.21428902662861 1.27448392084271 1.25045070251438 1.23293207771496 1.21561121127531 1.21624347398832 1.23570660726378 0.443577809949583 0.466795475966389 0.403234552623918 0 0.462132950582902 0.537063110197637 0.469503747940854 0.460365762174949 0.330992954147613 0.406063823453685 0.470293989724957 0.402131849292821 0.448880051720302 0.371151741209148 0.374751770700208 0.465014765210174 0.357847294397062 0.442618057902647 0.466611507539174 0.489287970165581 1.32156290644812 1.34353717413655 1.38425529504004 1.36701160318565 1.35642392101206 1.34217358913435 1.34136255075825 1.35688691401524 1.35038676812984 1.35243459553238 1.30951750674327 1.33913546682839 1.35425257509024 1.35789713129316 1.27893713617768 1.33162004083959 1.35950277010198 1.35859600887009 1.36263424483156 1.37889120818739
"B_13" 1.21554267339488 1.22886863285956 1.24857105040193 1.17868817668661 1.25846669799193 1.25148692551098 1.21677021347613 1.26739291257258 1.23155455089784 1.22757585547107 1.22103684222146 1.23755133425996 1.17731266744153 1.21058962045619 1.27648940691343 1.20928200634874 1.23376061754313 1.2084534049559 1.22421352858456 1.23123907320938 0.53385536741519 0.500278225276135 0.440725998726419 0.462132950582902 0 0.546873392168931 0.443382001455675 0.490005234058652 0.366868905079147 0.443199232776116 0.503865884494769 0.503376928804029 0.478043527515198 0.47538751756221 0.482657611187636 0.492937334259082 0.405448319102614 0.490484598870809 0.444001864556966 0.521981661233575 1.29015751999463 1.32554860943106 1.36693605661154 1.33085781427746 1.34030740203984 1.30411435621726 1.30851043975465 1.33838630212388 1.3346995505255 1.27826830397879 1.24938291457059 1.30542697354523 1.33858736142106 1.33900759037566 1.31895924297244 1.31677108857678 1.3399903779931 1.26939014388941 1.31249013345192 1.35881236278612
"B_14" 1.17835505751292 1.17845326903312 1.21225790525181 1.16750412002274 1.17092531969583 1.2168065305929 1.18958719272917 1.21909031480808 1.19842137384698 1.19438864080643 1.1872740424153 1.19478274346286 1.17782592088005 1.17962495720918 1.22761125788556 1.20417149569597 1.20650693945842 1.14607774685418 1.18440731340429 1.19753954642811 0.54689651642468 0.514839651940509 0.514863702214954 0.537063110197637 0.546873392168931 0 0.570618761344191 0.556327489052835 0.392547133960768 0.516803889658739 0.572239977868885 0.57088142194213 0.544116608809571 0.545649730367344 0.551961108033329 0.447364551007923 0.486641657236424 0.552678842497571 0.54928216638011 0.585719966912752 1.28090732418816 1.29153405209692 1.34300890143904 1.32674352090622 1.31808959668465 1.30722510073576 1.30460774805261 1.31289437750105 1.31395568617237 1.29878607242648 1.30533597407968 1.29947172259753 1.31462773639388 1.28470992314365 1.29724900204443 1.29747297922534 1.32128149300296 1.25946692542433 1.29560373377345 1.3336286154948
"B_15" 1.21256137131813 1.22605667698476 1.24013170599233 1.20969374118641 1.24755415516777 1.2439421884443 1.10502101428737 1.241627866041 1.18112091549556 1.22163550132606 1.21959302496541 1.2222366041265 1.20237553044413 1.20487261391599 1.26153149481571 1.23437344462057 1.22203528755935 1.2063574028992 1.21394599020952 1.16432083181125 0.444816409859017 0.493978522453402 0.432743793850732 0.469503747940854 0.443382001455675 0.570618761344191 0 0.501395225824158 0.381713692958421 0.451057785212379 0.510978678297466 0.503352449457698 0.476176780772013 0.477951996887461 0.488395243048028 0.505103906695504 0.409029803429161 0.496389288737602 0.506040990029645 0.52727568402788 1.30354990152538 1.33261198963578 1.37600989386902 1.35524616159229 1.25466380083822 1.33514289896109 1.33363673035833 1.31781166711416 1.3428634718218 1.3431080659098 1.33887037004963 1.30581819378652 1.34500880996166 1.31513854054736 1.32483317638446 1.28371006694288 1.34282242864134 1.35167140461426 1.35003050642917 1.37129577709837
