Author,A_1,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_2,A_20,A_3,A_4,A_5,A_6,A_7,A_8,A_9,B_1,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_2,B_20,B_3,B_4,B_5,B_6,B_7,B_8,B_9,C_1,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_2,C_20,C_3,C_4,C_5,C_6,C_7,C_8,C_9
B,1.046178424,1.022116302,1.01241245,1.088408564,1.040517965,1.097913196,1.036949813,1.088408564,1.042593359,1.077307244,1.039307438,1.094474406,1.024865941,1.011521702,1.014678682,0.992085835,0.93760544,1.076637308,1.085158353,1.088968121,0.887922253,0.842414138,0.910303275,0.925946252,0.818804616,0.812801318,0.910449327,0.883176155,0.897182287,0.901835017,0.93603985,0.854904487,0.835522234,1.018350287,0.87421251,0.986292213,0.908616348,0,0.918032797,0.913506142,1.118367898,1.110740207,1.124437074,1.10713216,1.090205804,1.136845539,1.158790676,1.079271161,1.104319331,1.085391453,1.11428144,1.053675332,1.074567382,1.076342849,1.077618011,1.083553263,1.038657408,1.040830932,1.112040007,1.146788392
B,1.177869276,1.08574625,1.114931599,1.150895462,1.110424579,1.160098445,1.108885362,1.150895462,1.138499182,1.237477298,1.04180748,1.136773895,1.045932024,0.944330998,1.08630956,1.066848594,1.04455449,1.176442788,1.018207682,1.11031025,0.986970611,0.764604134,0.771769305,0.764335142,0.83015618,0.664228481,0.648530208,0.742100782,0.843171601,0.901457465,0.760206456,0.959354643,0.965801234,1.002286159,0.906225728,0.865415163,0.993086775,0.918032797,0,0.814285026,1.195995437,1.04169529,1.071229696,1.070061489,1.185192847,1.123844186,0.994037065,1.083025516,1.092750842,1.116562125,1.156677659,1.031098894,1.015855328,1.110912577,1.045726678,1.13080183,1.040338588,1.019362353,1.117704554,1.07594627
B,1.174187478,1.078684285,1.084159934,1.154109317,1.101676798,1.170041853,1.11235527,1.154109317,1.107503234,1.187179463,1.109192665,1.134442849,1.01884199,1.035116887,1.098697424,1.007739,1.004858487,1.190519286,1.043185492,1.148044936,0.835430795,0.914217002,0.759698565,0.782794154,0.739349058,0.782271358,0.762962394,0.73418312,0.873516506,0.887594013,0.689487023,0.833996425,0.980916074,0.974119929,0.842492204,0.900108051,0.738846236,0.913506142,0.814285026,0,1.145736055,1.072642196,1.120696162,1.090910906,1.16494664,1.121683318,1.091544836,1.051794822,1.098356916,1.095315879,1.150573888,1.097067681,1.073977503,1.096220923,1.084896303,1.142305859,1.084475807,1.070129046,1.092888521,1.116522753
C,0.717606071,1.045322655,0.902790426,0.901523711,0.855348064,0.827765171,0.960681763,0.901523711,0.997269207,0.742297407,0.963013014,0.925706202,1.095453708,1.029322456,0.891458624,0.937064436,1.007315434,0.832657272,1.069255558,0.968281656,1.067889064,1.200206823,1.296341659,1.261817267,1.199831899,1.230069568,1.182283863,1.258801759,1.255857366,1.128795707,1.248485283,0.995117692,1.115937431,1.138327503,1.121597011,1.198039438,1.053948802,1.118367898,1.195995437,1.145736055,0,1.023245562,0.903590643,1.008608642,0.853756242,1.005291434,1.047660809,0.960139942,0.950072117,0.995937552,0.861460252,1.025120517,1.01186342,0.876905342,0.930323496,0.885304369,1.000151506,1.016337222,0.8186568,0.978080825
C,1.194267818,1.007339226,1.118742432,1.213677169,1.063011732,1.17528345,1.161730442,1.213677169,1.140325263,1.221458855,1.078355918,1.195661085,0.873387824,1.041643786,1.113338616,1.150307238,1.051297619,1.138367146,0.954656298,1.07031604,1.188893404,0.912665475,0.85938227,0.951524375,1.014227503,0.971242471,0.909024917,0.877609175,0.975171114,1.008247229,1.00165282,1.148323234,1.045269104,1.052279256,1.03090314,0.95117438,1.08032496,1.110740207,1.04169529,1.072642196,1.023245562,0,1.037102467,0.816731553,1.145401975,1.005633885,0.696255314,0.959554662,0.929705894,0.962084253,0.971921324,0.892516801,0.831835232,0.895151226,0.755874561,1.059896356,0.841336905,0.887561051,0.86329657,0.924550315
C,1.029231281,0.99973647,1.083539114,1.06021429,1.083600938,1.031813723,1.04484244,1.06021429,0.942956467,1.030702039,0.937945381,1.094930583,1.024110517,1.029611206,1.103901095,1.063112093,1.054301097,1.054450599,1.032757237,1.040591322,1.105075686,1.05665328,1.071551875,1.096049144,1.111380949,1.075201261,1.01993187,1.048399558,1.046715909,1.059678827,1.07148761,1.12130195,1.103374921,1.012178457,1.042221131,0.989359518,1.116977753,1.124437074,1.071229696,1.120696162,0.903590643,1.037102467,0,0.992032231,0.856294261,1.008395108,0.863629102,0.948607317,0.817105776,0.933322501,0.865200957,0.841589544,0.965232203,0.989247763,0.973980263,0.958843871,0.934327684,0.901719392,1.095909604,0.855587842
C,1.094930871,1.036961656,1.106723601,1.100838204,1.031020891,1.001625854,1.068042436,1.100838204,0.916919455,0.848926255,1.087115732,1.105555794,0.959659337,1.06531806,1.126909328,1.123640644,1.068989893,1.090321783,1.040058361,1.079807475,1.138082543,1.038924098,1.027484613,1.040269251,1.078662588,1.05603324,1.058333996,1.031075538,1.063450967,1.067472965,1.050695977,1.057890043,1.093667133,1.08221887,0.993461324,1.047199535,1.081640028,1.10713216,1.070061489,1.090910906,1.008608642,0.816731553,0.992032231,0,0.918626377,0.997541816,0.850825424,1.020686238,0.770293329,0.904183033,0.963943806,1.025398803,0.97806797,1.00278085,0.948475222,1.001545725,0.673108021,0.978444658,0.913772957,0.821473614
C,0.927339352,1.015530438,0.988496892,0.916846119,0.922521889,0.639976821,0.942387417,0.916846119,0.910730844,0.823140442,0.987549385,0.913252212,1.123022707,1.014054871,0.971749362,0.974292477,1.057741411,0.895437756,1.036981225,0.925923349,1.005493914,1.228004601,1.205078438,1.244409777,1.123113388,1.181622376,1.136381627,1.228739988,1.196731191,1.123247103,1.179694775,1.046515345,1.097808033,1.093624171,1.113797803,1.158685209,1.117139792,1.090205804,1.185192847,1.16494664,0.853756242,1.145401975,0.856294261,0.918626377,0,1.033838582,1.026641854,0.983887982,1.002495798,0.730543382,0.836581832,0.971656325,1.027744378,0.989905837,1.045012966,0.869738042,1.048341974,0.978923164,1.06943791,0.86597173
C,1.017676806,1.001249045,0.972148213,0.880179773,0.937903135,1.025834171,0.96459457,0.880179773,1.004837026,1.038217731,1.000100873,0.935277082,0.986910851,0.836896887,1.002277671,0.88864616,0.982372547,0.989655497,1.061009726,0.85661422,1.166068921,1.071165009,1.127108768,1.112869766,1.10460549,1.128173013,1.104671121,1.110518834,1.107852018,1.121303066,1.054607755,1.090961369,1.099163865,1.087929945,1.075381124,1.086008254,1.081697538,1.136845539,1.123844186,1.121683318,1.005291434,1.005633885,1.008395108,0.997541816,1.033838582,0,0.978179508,0.847474634,0.969618636,0.957623826,1.007610374,1.063151388,0.92184998,0.936769822,0.83451717,0.988855645,1.033558034,1.002325811,0.971986944,0.943240065
C,1.186513558,1.05744522,1.035143154,1.165687692,1.078440749,1.177342191,1.08330572,1.165687692,0.993863643,1.181272672,0.955222266,1.18393621,0.892497542,1.092964994,1.169749411,1.182858945,1.053858965,1.052300028,0.955691149,1.059732351,1.143970521,0.983695344,0.88978514,0.894727086,1.055635183,1.043617683,0.907604675,0.940397898,1.008555641,1.026743722,0.979335891,1.163533316,1.054940595,1.006196106,1.073987374,0.985895949,1.095107658,1.158790676,0.994037065,1.091544836,1.047660809,0.696255314,0.863629102,0.850825424,1.026641854,0.978179508,0,0.972559428,0.861032036,0.902289331,1.012264242,0.953145705,0.877451383,0.968264305,0.889752323,1.06407429,0.736118417,0.988829891,0.960287569,0.986980568
C,1.016772826,1.03125744,0.981321141,0.951027041,1.072367685,0.972752629,0.995135606,0.951027041,1.065085005,1.021506001,1.002149943,1.008928736,0.971864567,0.983434474,1.025988797,1.022760819,1.002396358,0.962854629,0.956645765,0.971197085,1.086800636,1.110087253,1.059561596,1.077241676,1.163365486,1.061166343,1.111149824,1.105071034,1.094236311,1.065173316,1.120836347,1.044862523,1.066165151,1.034539914,1.098025993,1.091032032,1.116229841,1.079271161,1.083025516,1.051794822,0.960139942,0.959554662,0.948607317,1.020686238,0.983887982,0.847474634,0.972559428,0,0.969640557,0.929191991,0.946575072,0.964921957,0.993224877,0.850479492,0.925435973,0.971042563,1.003215799,0.995566407,0.981028962,0.973779485
C,1.050433587,0.956793405,1.00776475,1.058342599,1.016499473,0.959515345,1.002451705,1.058342599,0.947472995,0.961308326,1.02699086,1.077211606,1.001708819,1.006804189,1.05617907,1.083391038,1.021432457,1.018146103,1.018093406,1.044107935,1.091115614,1.077260486,1.033780182,1.081059591,1.140545507,1.100769401,1.122745416,1.06269509,1.118475221,1.042053863,1.076511747,1.085335812,1.031740485,1.066744579,1.030795123,1.061124415,1.104797379,1.104319331,1.092750842,1.098356916,0.950072117,0.929705894,0.817105776,0.770293329,1.002495798,0.969618636,0.861032036,0.969640557,0,0.908287317,0.955942402,0.943657813,1.024706195,1.028842843,1.006121434,1.012296423,0.850371807,1.006912699,0.974343477,0.898108506
C,1.09698016,0.972668726,1.048191938,1.024051576,1.04009052,0.947657854,1.077923034,1.024051576,1.013962955,1.023980352,1.024203669,1.033964731,1.005349812,1.025258564,1.063195242,1.068285864,1.054682237,0.995391934,1.05092572,1.007925608,1.114750043,1.066631658,1.022621861,1.099719208,1.087889449,1.045010242,1.051843695,1.023754216,1.074714911,1.098598124,1.075793571,1.028725382,1.069765201,1.067127812,1.11405793,0.997640481,1.127133785,1.085391453,1.116562125,1.095315879,0.995937552,0.962084253,0.933322501,0.904183033,0.730543382,0.957623826,0.902289331,0.929191991,0.908287317,0,0.927458928,0.909312441,0.953951158,0.990759777,1.05543046,0.973355874,0.967777983,0.883759145,1.049905856,0.897372711
C,0.927342824,1.021407654,0.955513543,0.993247133,0.916352344,0.915048106,0.950487903,0.993247133,0.976855157,0.893945543,0.998462255,0.921596094,1.05554232,1.039337889,1.001748976,1.024549027,1.041677558,0.97641235,1.034796519,0.940777519,1.053522313,1.143224531,1.180472156,1.155849488,1.138956614,1.165697077,1.055636871,1.177190986,1.130270152,1.094662008,1.165567327,1.040186405,1.135884146,1.081548843,1.097430004,1.10457456,1.093992866,1.11428144,1.156677659,1.150573888,0.861460252,0.971921324,0.865200957,0.963943806,0.836581832,1.007610374,1.012264242,0.946575072,0.955942402,0.927458928,0,0.818717425,1.102714865,1.009475532,1.051098308,0.766763127,0.970113889,0.926654501,1.038619775,0.91875582
C,1.060398177,0.986879983,1.050460174,1.088995213,1.036437008,1.073692823,1.026112213,1.088995213,0.986754571,1.069146484,1.0299614,0.971617797,1.060789644,1.046933907,1.119637654,1.056281279,1.068042435,1.05176309,0.950325443,1.026627737,1.072093364,1.058455909,1.044716049,1.021417225,1.070655359,1.069920598,1.057510466,1.019549666,1.029012141,1.010435886,1.021419277,1.11504511,1.145283009,0.962563601,1.06662793,1.005435382,1.099221091,1.053675332,1.031098894,1.097067681,1.025120517,0.892516801,0.841589544,1.025398803,0.971656325,1.063151388,0.953145705,0.964921957,0.943657813,0.909312441,0.818717425,0,0.985057522,1.092877699,1.023176919,0.875305432,0.889492821,0.758038432,1.03249858,0.904407261
C,1.161816361,1.065038716,1.154214274,1.106793423,1.215217031,1.134629707,1.054492946,1.106793423,1.169290791,1.297845444,1.077166864,1.216114263,0.793092086,0.940570063,1.114907592,1.190417443,1.032529406,1.223143669,1.051860401,1.004943856,1.170738021,0.858590526,0.842141556,0.919523362,1.004028433,0.943823198,0.885574104,0.8644088,0.899648988,1.000448596,0.93360684,1.066090508,0.764384148,0.996404329,1.011322039,0.866234967,1.068271869,1.074567382,1.015855328,1.073977503,1.01186342,0.831835232,0.965232203,0.97806797,1.027744378,0.92184998,0.877451383,0.993224877,1.024706195,0.953951158,1.102714865,0.985057522,0,0.99227391,0.939326535,1.177346076,0.931747465,0.839249112,0.970873294,1.043637975
C,0.907360638,0.96234156,0.954432904,0.99525533,0.948817716,0.944732289,1.014405215,0.99525533,0.971916301,0.941770547,1.043070608,0.993419773,0.956048922,1.057059179,0.911133393,1.032719125,1.039181171,0.969207769,0.821358325,1.015809056,1.022484182,1.110635847,1.120428676,1.16030291,1.178219936,1.130558939,1.145195504,1.13477026,1.124704879,1.128828822,1.174175594,1.016826239,1.036566127,1.048867469,1.121815782,1.149825545,1.126109771,1.076342849,1.110912577,1.096220923,0.876905342,0.895151226,0.989247763,1.00278085,0.989905837,0.936769822,0.968264305,0.850479492,1.028842843,0.990759777,1.009475532,1.092877699,0.99227391,0,0.910577726,0.992157877,0.984459403,1.024371555,0.865003986,0.912858542
C,1.02283987,1.019721118,1.009276857,1.134069838,0.919963716,1.072112698,1.089042692,1.134069838,1.094408748,1.151725488,1.123470923,1.088402807,0.94257339,0.99717714,0.99278282,0.938218679,0.948167035,0.978942355,1.072074662,1.088865658,1.190467127,1.009222743,0.993124081,0.990067318,1.103382264,1.023243393,1.017988486,0.993618348,1.059985974,1.048487139,1.061963151,1.062128416,1.039369734,1.060228896,1.090720584,1.056835322,1.085401701,1.077618011,1.045726678,1.084896303,0.930323496,0.755874561,0.973980263,0.948475222,1.045012966,0.83451717,0.889752323,0.925435973,1.006121434,1.05543046,1.051098308,1.023176919,0.939326535,0.910577726,0,1.105569263,0.847225068,0.896560746,0.838296494,0.930696885
C,0.797242806,0.989267809,0.903212798,0.902763809,0.926838496,0.852970549,0.816730056,0.902763809,0.856047515,0.77346333,0.859225825,0.809541328,1.093683534,1.01600687,0.922214824,0.927297923,1.041181367,0.850469463,1.008824153,0.820540062,0.997704466,1.258840918,1.277274131,1.225204342,1.198819983,1.212370226,1.22628189,1.255188898,1.201151752,1.141970012,1.220024745,1.013922722,1.13928559,1.095114618,1.181896042,1.132431898,1.135988324,1.083553263,1.13080183,1.142305859,0.885304369,1.059896356,0.958843871,1.001545725,0.869738042,0.988855645,1.06407429,0.971042563,1.012296423,0.973355874,0.766763127,0.875305432,1.177346076,0.992157877,1.105569263,0,1.098246654,0.98118268,1.000101145,0.918403275
C,1.162480275,1.055869268,1.125310909,1.186431279,1.113903802,1.144725463,1.0694123,1.186431279,1.073462554,0.986307278,0.994329201,1.135959226,1.01581418,1.062390375,1.142105627,1.163005646,1.016312021,1.142626806,0.9158857,1.071044779,1.120604766,0.991688527,0.965514316,0.981989929,1.070153166,1.022451813,0.990662591,0.900703428,1.029464919,0.996626795,1.00900363,1.143619792,1.068913219,1.067724615,1.006332089,1.022531016,1.07266527,1.038657408,1.040338588,1.084475807,1.000151506,0.841336905,0.934327684,0.673108021,1.048341974,1.033558034,0.736118417,1.003215799,0.850371807,0.967777983,0.970113889,0.889492821,0.931747465,0.984459403,0.847225068,1.098246654,0,0.847393239,1.017648251,0.884757747
C,1.148285478,1.058122559,1.156904279,1.086826232,1.095088894,1.098466004,1.110350681,1.086826232,1.012506399,1.15965905,1.06701983,1.140701871,0.942934346,0.937474695,1.146364259,1.099827868,0.887742255,1.127574953,1.022568341,1.007587984,1.056883391,0.939020742,0.953263296,1.033551711,1.061452702,1.023791845,0.974185329,0.954541037,1.010887524,0.985714045,0.995264134,1.124078874,1.072509053,1.029158734,1.067594926,0.891444535,1.126383918,1.040830932,1.019362353,1.070129046,1.016337222,0.887561051,0.901719392,0.978444658,0.978923164,1.002325811,0.988829891,0.995566407,1.006912699,0.883759145,0.926654501,0.758038432,0.839249112,1.024371555,0.896560746,0.98118268,0.847393239,0,1.037608609,1.04237861
C,0.969131771,1.084001216,0.871528219,0.965652622,0.935398832,1.011690566,0.952819689,0.965652622,0.955209683,0.939235445,0.995339103,0.871816181,0.995192454,1.035367525,1.003557594,0.980397455,1.00968106,0.86969603,1.065024271,1.001542031,1.109088221,1.091653353,1.105773417,1.066716901,1.135786083,1.136372377,1.101894694,1.087228578,1.109125953,1.066912089,1.122476689,1.056585481,1.087101022,1.090015732,1.136069703,1.076049565,1.07642972,1.112040007,1.117704554,1.092888521,0.8186568,0.86329657,1.095909604,0.913772957,1.06943791,0.971986944,0.960287569,0.981028962,0.974343477,1.049905856,1.038619775,1.03249858,0.970873294,0.865003986,0.838296494,1.000101145,1.017648251,1.037608609,0,1.014523917
C,0.976934009,1.035181541,1.030263149,1.012258816,0.990023663,0.953526176,0.969939035,1.012258816,0.97322205,0.835554424,1.0336358,1.04359314,1.073913333,1.067058138,1.015344913,1.032713109,1.078754733,0.979128625,0.939548414,1.020077345,1.087298775,1.122609618,1.13811763,1.093024248,1.113163701,1.140121277,1.112179359,1.105951215,1.115276076,1.107181054,1.146632102,1.101253272,1.107222066,1.091784201,1.113022615,1.102771525,1.071917906,1.146788392,1.07594627,1.116522753,0.978080825,0.924550315,0.855587842,0.821473614,0.86597173,0.943240065,0.986980568,0.973779485,0.898108506,0.897372711,0.91875582,0.904407261,1.043637975,0.912858542,0.930696885,0.918403275,0.884757747,1.04237861,1.014523917,0
