Author,A_1,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_2,A_20,A_3,A_4,A_5,A_6,A_7,A_8,A_9,B_1,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_2,B_20,B_3,B_4,B_5,B_6,B_7,B_8,B_9,C_1,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_2,C_20,C_3,C_4,C_5,C_6,C_7,C_8,C_9
B,1.105949426,1.088996208,1.113357919,1.130109384,1.132793589,0.989529918,1.079482835,1.107232206,1.01223736,1.126576957,1.135410581,1.114579461,1.107752187,1.106978788,1.130450596,1.141435647,1.106791416,0.160250962,1.163846938,1.124274904,0.932590606,0.918684436,0.949163492,0.966188165,0.966779913,0.830324018,0.921251246,0.932525264,0.840980881,0.965962499,0.956320464,0.951127172,0.946714668,0.933754728,0.960085123,0.970325116,0.938600095,0,0.99340901,0.957487327,1.102807555,1.086297938,1.10974199,1.127922662,1.129525741,0.987010323,1.076879231,1.103329262,1.009615821,1.123842689,1.131156911,1.112463556,1.106807933,1.104584296,1.126262619,1.137622333,1.102502265,0.16657966,1.163837912,1.121269317
B,1.060638777,1.039487198,1.141045462,1.080261495,1.135744167,1.064393952,1.062515867,1.061222899,1.114410631,1.08270947,1.130476348,1.124377153,1.125016227,1.100315731,1.158956579,1.0616305,1.127866551,1.171089591,0.171312017,1.033414247,0.873439762,0.855601368,0.962873421,0.903620905,0.955968201,0.891421699,0.891559075,0.873460598,0.928084133,0.90414437,0.936885225,0.947391138,0.950641641,0.913116122,0.974240496,0.878554032,0.945496168,0.99340901,0,0.853264313,1.084953254,1.063721756,1.162904762,1.103875775,1.158418565,1.08761339,1.084987613,1.085293226,1.139238213,1.10005342,1.154273488,1.148134025,1.150025595,1.125479532,1.180976804,1.085300177,1.149464847,1.192355526,0.182551513,1.056915149
B,1.159987384,1.092318932,1.08243732,1.110436511,1.088083088,1.111302244,1.109504832,1.032288452,1.159054503,1.130313462,1.138560615,1.150996977,1.035324847,1.116784399,1.09372064,1.062693577,1.12481516,1.124624128,1.025140721,0.165784547,0.982774414,0.918689695,0.915753493,0.943648386,0.918744511,0.948065763,0.947751428,0.856170408,0.983185047,0.963967556,0.955986992,0.984215832,0.871206559,0.940018983,0.920596868,0.890224074,0.953030477,0.957487327,0.853264313,0,1.164110196,1.097033619,1.086225952,1.115350998,1.09222519,1.116372598,1.113744444,1.036816932,1.164266018,1.131915516,1.141993026,1.156134465,1.040424183,1.122022499,1.097309816,1.066944304,1.127467719,1.127877074,1.030412873,0.173541113
C,0.14946235,1.085547239,1.12093244,1.002844631,1.083829694,1.13429444,1.092743901,1.07904087,1.145597094,1.169025622,1.09867101,1.02669406,1.094147444,1.034721531,1.017534167,1.08336381,1.109456003,1.074837294,1.056610458,1.135975333,0.187309916,1.114051997,1.146365895,1.030822443,1.112763512,1.160788637,1.118399128,1.10673463,1.173896812,1.189011419,1.12716225,1.054730314,1.121919081,1.063409299,1.046424951,1.110348052,1.135867477,1.102807555,1.084953254,1.164110196,0,0.934086612,0.974786309,0.856860152,0.937205852,0.99207236,0.951568293,0.923612863,0.992642349,1.020618959,0.939935824,0.881307121,0.950785108,0.879552831,0.86778523,0.931746331,0.959991338,0.930213662,0.904048381,0.988124772
C,1.082224113,0.145015421,1.123544177,1.131024167,1.076286248,1.125237903,1.067726553,1.074526829,1.008229959,1.013595646,1.010993212,1.165284814,1.082472078,1.144302037,1.13136848,1.116890714,1.083634803,1.058727343,1.035577525,1.069073241,1.11075013,0.181741489,1.148465833,1.156743215,1.104733518,1.151352263,1.09333671,1.101850792,1.037257065,1.042297374,1.040756395,1.192215791,1.109795662,1.169925359,1.158201717,1.142595177,1.110114558,1.086297938,1.063721756,1.097033619,0.934086612,0,0.982709879,0.990746065,0.935085983,0.988232467,0.931794533,0.924840091,0.860615493,0.878314098,0.859052272,1.025735733,0.944269737,0.995145466,0.985725563,0.970543789,0.940027883,0.919568898,0.8883271,0.926895349
C,1.12628403,1.131753851,0.134118914,1.12478769,1.092149015,1.097389758,1.070037495,0.961359779,1.169967584,1.011775527,1.149544929,1.15328151,1.034469475,1.084290263,1.157335717,1.13904694,0.93853534,1.096126866,1.150488883,1.072323883,1.139832093,1.145034057,0.166123378,1.136900678,1.10658176,1.110262863,1.082350297,0.977061408,1.183110431,1.026694073,1.161612396,1.166504918,1.0482208,1.096906748,1.169568765,1.150050494,0.954011652,1.10974199,1.162904762,1.086225952,0.974786309,0.982709879,0,0.981489993,0.947853222,0.957309896,0.93120022,0.809795257,1.019556902,0.873217826,0.992795729,1.010697789,0.892596356,0.931777705,1.008297143,0.989406533,0.794250507,0.953616686,1.001934617,0.927102585
C,0.995714365,1.127906954,1.113835742,0.134398493,1.061787134,1.147033158,1.064683318,1.079613007,1.139395308,1.157817497,1.036837644,1.011736889,1.086598785,1.081552407,1.058740827,1.079097805,1.090015707,1.107200389,1.083215268,1.094275509,1.018036819,1.148635055,1.132367495,0.167515672,1.083425409,1.16648852,1.083946023,1.0997998,1.160292532,1.179990829,1.058893098,1.032744191,1.107360732,1.101698836,1.079715059,1.098877292,1.109599971,1.127922662,1.103875775,1.115350998,0.856860152,0.990746065,0.981489993,0,0.92913047,1.018405985,0.936920619,0.938814626,1.000945336,1.031995458,0.89373107,0.88007797,0.956835638,0.94121654,0.922649126,0.941810726,0.954856059,0.975861549,0.945619663,0.960536043
C,1.085201158,1.080814455,1.088193632,1.069419193,0.135794153,1.10175669,1.162512362,1.08770944,1.094623806,1.132291097,0.854648235,1.108681283,1.128075206,1.112263465,1.050484412,1.048992498,1.087460114,1.092217435,1.121245213,1.05416617,1.124100981,1.119113294,1.123622742,1.10578647,0.172179117,1.137665928,1.196086876,1.125072898,1.133218608,1.166455731,0.898211169,1.145708248,1.165088317,1.148944081,1.088613907,1.086451138,1.123876961,1.129525741,1.158418565,1.09222519,0.937205852,0.935085983,0.947853222,0.92913047,0,0.964782634,1.026523935,0.938028262,0.947355971,0.994008321,0.704634165,0.969083553,0.990678774,0.963178409,0.905988147,0.903377838,0.943941141,0.952853736,0.975532737,0.912193227
C,1.126001902,1.119930314,1.08414033,1.144933664,1.092342802,0.128419325,1.049356006,1.164456329,0.941195943,0.988290619,1.124869576,1.130323169,1.1004061,1.082300666,1.111656408,1.072790922,1.148571748,0.960176347,1.060952054,1.08963802,1.1529364,1.146481042,1.108783567,1.169350478,1.11969032,0.161154595,1.074186808,1.188298088,0.969645257,1.016762176,1.151129648,1.156304455,1.12662038,1.108219497,1.137612595,1.098410563,1.172567668,0.987010323,1.08761339,1.116372598,0.99207236,0.988232467,0.957309896,1.018405985,0.964782634,0,0.926706411,1.028251199,0.807832263,0.867018195,0.986448799,1.004319058,0.976058067,0.947562333,0.980303077,0.940996158,1.01778195,0.835564499,0.92852844,0.961225986
C,1.09101131,1.069046038,1.063188554,1.0690456549885199,1.159869029,1.055912592,0.125919374,1.110803921,1.039946318,1.010213076,1.129373413,1.069578386,1.076839164,1.1228739,1.128885018,1.106915088,1.188288261,1.05956025,1.067816577,1.096325237,1.108649727,1.086600084,1.079232421,1.085474451,1.178077463,1.0725779,0.156682386,1.126417557,1.057965145,1.027830517,1.145691564,1.086742044,1.094074845,1.138301394,1.145186733,1.122346239,1.202187314,1.076879231,1.084987613,1.113744444,0.951568293,0.931794533,0.93120022,0.936920619,1.026523935,0.926706411,0,0.969498764,0.901129783,0.88189219,0.985070118,0.93798086,0.946796273,0.982500555,0.991787408,0.969246182,1.051388368,0.928583533,0.929825422,0.962436912
C,1.085218065,1.084001827,0.961757114,1.091997206,1.092135159,1.177533179,1.1179007,0.152638884,1.154419413,1.10916744,1.152035972,1.120555475,1.081400995,1.167164067,1.07295751,1.156771975,0.9780911,1.090602263,1.072791223,1.023624833,1.098196347,1.096780947,0.975501789,1.103669253,1.105642756,1.188900474,1.128578431,0.188140057,1.166747271,1.11274574,1.16307215,1.133024971,1.094230371,1.176878029,1.085425234,1.166416448,0.991821505,1.103329262,1.085293226,1.036816932,0.923612863,0.924840091,0.809795257,0.938814626,0.938028262,1.028251199,0.969498764,0,0.993685194,0.951364668,0.984677812,0.968092265,0.930490817,1.00445239,0.914918549,0.996850319,0.823248985,0.938494432,0.912681072,0.868692346
C,1.139733332,1.005132022,1.159502837,1.139950759,1.087367152,0.944491542,1.035787759,1.142834682,0.148201536,1.018030211,1.072788556,1.10699599,1.110763308,1.094045734,1.05574992,1.115485307,1.13055456,0.980804684,1.111119929,1.13564304,1.16870598,1.034876788,1.184600983,1.166476695,1.116795723,0.97291981,1.062809168,1.169394535,0.18579338,1.047056342,1.102318573,1.135135364,1.138996805,1.121835208,1.084603194,1.142188178,1.157013086,1.009615821,1.139238213,1.164266018,0.992642349,0.860615493,1.019556902,1.000945336,0.947355971,0.807832263,0.901129783,0.993685194,0,0.883408612,0.921498536,0.968489718,0.974208401,0.946082666,0.912316794,0.970442063,0.987448491,0.843695325,0.966401744,0.994480264
C,1.159980246,1.015119526,1.00424916,1.163494595,1.126786036,0.996140471,1.009304451,1.092049873,1.021864,0.132392659,1.173076803,1.152071742,1.03862774,1.120622376,1.158474947,1.09851557,1.049131265,1.099216303,1.075301821,1.10695737,1.184830314,1.040906478,1.028913282,1.185992967,1.152509663,1.020536566,1.033167606,1.11599146,1.047852041,0.160482292,1.196560155,1.176285688,1.063230668,1.14389243,1.182056965,1.121801597,1.073498047,1.123842689,1.10005342,1.131915516,1.020618959,0.878314098,0.873217826,1.031995458,0.994008321,0.867018195,0.88189219,0.951364668,0.883408612,0,1.028692131,1.021141387,0.90841157,0.980649232,1.021404763,0.961313141,0.914881538,0.968199726,0.937833005,0.973415297
C,1.10422268,1.020714732,1.14904405,1.049491645,0.859913911,1.138336436,1.135893481,1.151412521,1.084977485,1.177046449,0.158800121,1.040955492,1.1901741,1.075255998,1.035280554,0.99348138,1.111907061,1.112014816,1.135913737,1.122630505,1.123871039,1.040815408,1.16529163,1.068203132,0.879512941,1.156337536,1.152523249,1.168114039,1.104719532,1.198116327,0.196896702,1.060270571,1.209339903,1.093920242,1.054970694,1.013717447,1.129450672,1.131156911,1.154273488,1.141993026,0.939935824,0.859052272,0.992795729,0.89373107,0.704634165,0.986448799,0.985070118,0.984677812,0.921498536,1.028692131,0,0.885756253,1.038388393,0.909671589,0.875176777,0.832400392,0.952391257,0.957250409,0.974227042,0.964840812
C,1.018819962,1.161498378,1.141950357,1.01083486,1.100577039,1.131671716,1.064411831,1.107755219,1.10556713,1.147099565,1.027266406,0.133335956,1.128570244,0.977809339,0.992264774,1.020470021,1.095788046,1.082158661,1.118168954,1.125551,1.050924324,1.191750171,1.169281673,1.041043112,1.131951894,1.160488342,1.092786682,1.13719725,1.136693257,1.177139056,1.059748002,0.167885471,1.158649012,1.010305419,1.023942697,1.051390357,1.124882527,1.112463556,1.148134025,1.156134465,0.881307121,1.025735733,1.010697789,0.88007797,0.969083553,1.004319058,0.93798086,0.968092265,0.968489718,1.021141387,0.885756253,0,1.000779871,0.838659816,0.858402414,0.88510761,0.961928952,0.952440804,0.982586314,0.993087183
C,1.076075,1.067621791,1.010762172,1.075540578,1.110328604,1.091972289,1.061744747,1.056991045,1.098822832,1.021877257,1.168664736,1.118849975,0.130427194,1.109612481,1.048314444,1.1921516,0.978580245,1.072533312,1.115983765,1.005311615,1.11178305,1.102818976,1.044737635,1.108738823,1.145725797,1.124927542,1.093937859,1.091872305,1.134125361,1.057735011,1.202534036,1.152730874,0.164941866,1.143108782,1.083268192,1.222978284,1.014104811,1.106807933,1.150025595,1.040424183,0.950785108,0.944269737,0.892596356,0.956835638,0.990678774,0.976058067,0.946796273,0.930490817,0.974208401,0.90841157,1.038388393,1.000779871,0,0.98345782,0.925936039,1.067610643,0.85865045,0.954626023,0.992859951,0.885287601
C,1.027595563,1.14124021,1.072259063,1.081772605,1.104688402,1.084910956,1.118685583,1.155226567,1.093666787,1.111872416,1.062355685,0.979006099,1.12124949,0.151991944,1.077005467,1.00844139,1.100248166,1.0901399,1.111723793,1.10745557,1.042928308,1.155268472,1.08538406,1.095289306,1.11996927,1.098666058,1.130998014,1.166800515,1.108326145,1.131223217,1.077052988,0.993844173,1.135745643,0.187420383,1.091185738,1.023412243,1.113179626,1.104584296,1.125479532,1.122022499,0.879552831,0.995145466,0.931777705,0.94121654,0.963178409,0.947562333,0.982500555,1.00445239,0.946082666,0.980649232,0.909671589,0.838659816,0.98345782,0,0.931876584,0.8628631,0.956218455,0.950503181,0.965543149,0.964983585
C,1.025466247,1.1413413,1.158743249,1.072411296,1.056420524,1.126436078,1.136877508,1.074482623,1.069594145,1.164798574,1.03749323,1.007798421,1.073519268,1.091101914,0.14304911,1.066606271,1.066734295,1.103761815,1.159502889,1.074351455,1.049367951,1.163775226,1.178080325,1.094099315,1.079842593,1.147770658,1.156685842,1.096657812,1.092954619,1.188394702,1.061439701,1.030583213,1.096026785,1.11286651,0.178565072,1.088496991,1.08859487,1.126262619,1.180976804,1.097309816,0.86778523,0.985725563,1.008297143,0.922649126,0.905988147,0.980303077,0.991787408,0.914918549,0.912316794,1.021404763,0.875176777,0.858402414,0.925936039,0.931876584,0,0.911041089,0.913961403,0.954935639,1.004440368,0.922734646
C,1.08713681,1.123600682,1.137206979,1.089077968,1.051327106,1.084930974,1.111915951,1.154742069,1.125022789,1.101018557,0.991550536,1.031976356,1.210780539,1.019673395,1.062889696,0.145175833,1.100823486,1.124991221,1.072760084,1.053848262,1.100135508,1.136051458,1.147307834,1.100827324,1.064780845,1.097050041,1.122724098,1.16456247,1.137648071,1.116921385,1.005866057,1.04489467,1.2235729,1.032901283,1.075535032,0.179180557,1.11203846,1.137622333,1.085300177,1.066944304,0.931746331,0.970543789,0.989406533,0.941810726,0.903377838,0.940996158,0.969246182,0.996850319,0.970442063,0.961313141,0.832400392,0.88510761,1.067610643,0.8628631,0.911041089,0,0.949976364,0.978357938,0.91887591,0.904781924
C,1.12054232,1.0980007,0.944896192,1.106841211,1.096914359,1.165985606,1.198841583,0.984222212,1.1469822,1.066372131,1.118114708,1.113262459,1.009450939,1.117830423,1.070786452,1.108286577,0.140036599,1.087351256,1.13530304,1.112214187,1.135728328,1.113150347,0.961381381,1.120695628,1.112885761,1.17979174,1.210546135,1.000916951,1.161900115,1.077808009,1.132437007,1.128169018,1.024695408,1.131224894,1.085770559,1.121570609,0.173645008,1.102502265,1.149464847,1.127467719,0.959991338,0.940027883,0.794250507,0.954856059,0.943941141,1.01778195,1.051388368,0.823248985,0.987448491,0.914881538,0.952391257,0.961928952,0.85865045,0.956218455,0.913961403,0.949976364,0,0.936419548,0.977419765,0.958124032
C,1.081227819,1.068282967,1.096912639,1.118912968,1.096914429,0.975977457,1.067162277,1.09127595,0.994219589,1.106874027,1.113307884,1.094966524,1.095360389,1.102688095,1.103038759,1.127630777,1.082786497,0.132134335,1.162479116,1.09667799,1.113247337,1.099894849,1.125663924,1.148078802,1.128769611,1.006465964,1.0959544,1.12164601,1.026829855,1.137271819,1.144570499,1.125518148,1.125930747,1.132742739,1.133672786,1.156467166,1.112638889,0.16657966,1.192355526,1.127877074,0.930213662,0.919568898,0.953616686,0.975861549,0.952853736,0.835564499,0.928583533,0.938494432,0.843695325,0.968199726,0.957250409,0.952440804,0.954626023,0.950503181,0.954935639,0.978357938,0.936419548,0,1.01439311,0.951630526
C,1.036814364,1.019191348,1.128490874,1.071622733,1.102434609,1.051770025,1.051790744,1.046777578,1.098668173,1.065041773,1.111728559,1.107956696,1.116271107,1.099475936,1.135353865,1.049736194,1.106807987,1.140191047,0.146425113,1.00584433,1.061964784,1.044088815,1.149735769,1.094597283,1.127268029,1.074935379,1.074188677,1.071016875,1.123119093,1.083844414,1.135564063,1.131557196,1.14002115,1.122386394,1.158409985,1.073352184,1.129141068,1.163837912,0.182551513,1.030412873,0.904048381,0.8883271,1.001934617,0.945619663,0.975532737,0.92852844,0.929825422,0.912681072,0.966401744,0.937833005,0.974227042,0.982586314,0.992859951,0.965543149,1.004440368,0.91887591,0.977419765,1.01439311,0,0.878462641
C,1.135500905,1.071774368,1.06642422,1.099934835,1.052298736,1.097427235,1.097505043,1.016698562,1.140794542,1.111087803,1.116942887,1.131796346,1.023392116,1.113203466,1.066598245,1.049563005,1.101043434,1.090173604,1.024876898,0.137766174,1.167366385,1.103707982,1.096153,1.129705898,1.08440171,1.127309271,1.126142014,1.049341852,1.172470382,1.139198564,1.148500492,1.162516831,1.054339361,1.143366874,1.098090615,1.080626759,1.130862795,1.121269317,1.056915149,0.173541113,0.988124772,0.926895349,0.927102585,0.960536043,0.912193227,0.961225986,0.962436912,0.868692346,0.994480264,0.973415297,0.964840812,0.993087183,0.885287601,0.964983585,0.922734646,0.904781924,0.958124032,0.951630526,0.878462641,0
