source,target,cosine_distance
Sc5_A_4,Sc5_A_8,0.020551829620329976
Sc5_A_5,Sc5_A_8,0.021109714289142767
Sc5_A_6,Sc5_A_8,0.025830350672437885
Sc5_A_7,Sc5_A_8,0.018869552312911986
Sc5_A_8,Sc5_A_8,0.0
Sc5_A_9,Sc5_A_8,0.01761605484163653
Sc5_A_10,Sc5_A_8,0.018669465353044257
Sc5_A_11,Sc5_A_8,0.021806933836550302
Sc5_A_12,Sc5_A_8,0.02420277175644381
Sc5_A_13,Sc5_A_8,0.022078359263621672
Sc5_A_14,Sc5_A_8,0.021564756650270467
Sc5_A_15,Sc5_A_8,0.012627169541054917
Sc5_A_16,Sc5_A_8,0.023739366509715865
Sc5_A_17,Sc5_A_8,0.02196369081272198
Sc5_A_18,Sc5_A_8,0.01916636420271267
Sc5_A_19,Sc5_A_8,0.03483485967960265
Sc5_A_20,Sc5_A_8,0.025414083605251103
Sc5_B_1,Sc5_A_8,0.022583326067324716
Sc5_B_2,Sc5_A_8,0.019116116857976984
Sc5_B_3,Sc5_A_8,0.022246512373519267
Sc5_B_4,Sc5_A_8,0.02067723778740771
Sc5_B_5,Sc5_A_8,0.02205475461441242
Sc5_B_6,Sc5_A_8,0.02748967611411024
Sc5_B_7,Sc5_A_8,0.020137369501933677
Sc5_B_8,Sc5_A_8,0.00111170932918081
Sc5_B_9,Sc5_A_8,0.018081940551753384
Sc5_B_10,Sc5_A_8,0.019305110831925987
Sc5_B_11,Sc5_A_8,0.023801333186738605
Sc5_B_12,Sc5_A_8,0.025773210136158187
Sc5_B_13,Sc5_A_8,0.022412016230226484
Sc5_B_14,Sc5_A_8,0.02268117341300968
Sc5_B_15,Sc5_A_8,0.013849978814204689
Sc5_B_16,Sc5_A_8,0.025135452766049893
Sc5_B_17,Sc5_A_8,0.022810516442659745
Sc5_B_18,Sc5_A_8,0.019487403870087627
Sc5_B_19,Sc5_A_8,0.03504279676336186
Sc5_B_20,Sc5_A_8,0.027021259714727575
Sc5_C_1,Sc5_A_8,0.023838127281468058
Sc5_C_2,Sc5_A_8,0.02000489749672174
Sc5_C_3,Sc5_A_8,0.022964841758874255
Sc5_C_4,Sc5_A_8,0.021647142454334856
Sc5_C_5,Sc5_A_8,0.021632285250636762
Sc5_C_6,Sc5_A_8,0.02678112141077804
Sc5_C_7,Sc5_A_8,0.018719858276911694
Sc5_C_8,Sc5_A_8,0.0006483898508802266
Sc5_C_9,Sc5_A_8,0.018795784571671192
Sc5_C_10,Sc5_A_8,0.0187878945184643
Sc5_C_11,Sc5_A_8,0.023079507941948685
Sc5_C_12,Sc5_A_8,0.025073569864679124
Sc5_C_13,Sc5_A_8,0.023171844329598512
Sc5_C_14,Sc5_A_8,0.021440365808263806
Sc5_C_15,Sc5_A_8,0.013928131975976532
Sc5_C_16,Sc5_A_8,0.025523991120087075
Sc5_C_17,Sc5_A_8,0.02228144196509163
Sc5_C_18,Sc5_A_8,0.019136458256500566
Sc5_C_19,Sc5_A_8,0.036506215490640814
Sc5_C_20,Sc5_A_8,0.0256473612951581
Sc5_A_1,Sc5_A_9,0.023575042707363658
Sc5_A_2,Sc5_A_9,0.016592248763254824
Sc5_A_3,Sc5_A_9,0.02531221105657877
Sc5_A_4,Sc5_A_9,0.01964112296981002
Sc5_A_5,Sc5_A_9,0.02248810335168039
Sc5_A_6,Sc5_A_9,0.019100159353187207
Sc5_A_7,Sc5_A_9,0.021340859150081215
Sc5_A_8,Sc5_A_9,0.01761605484163653
Sc5_A_9,Sc5_A_9,0.0
Sc5_A_10,Sc5_A_9,0.017713543969968715
Sc5_A_11,Sc5_A_9,0.015319569227708385
Sc5_A_12,Sc5_A_9,0.028108281598411278
Sc5_A_13,Sc5_A_9,0.015531084067267109
Sc5_A_14,Sc5_A_9,0.024357666956766666
Sc5_A_15,Sc5_A_9,0.016767204563157834
Sc5_A_16,Sc5_A_9,0.009810561107473026
Sc5_A_17,Sc5_A_9,0.021949109456015026
Sc5_A_18,Sc5_A_9,0.02003764996198598
Sc5_A_19,Sc5_A_9,0.027608192243234853
Sc5_A_20,Sc5_A_9,0.018039138560625223
Sc5_B_1,Sc5_A_9,0.024567799330032947
Sc5_B_2,Sc5_A_9,0.017196990017690816
Sc5_B_3,Sc5_A_9,0.02635466720039248
Sc5_B_4,Sc5_A_9,0.020694259871072207
Sc5_B_5,Sc5_A_9,0.024426839404792955
Sc5_B_6,Sc5_A_9,0.021587918135469453
Sc5_B_7,Sc5_A_9,0.023617550294005807
Sc5_B_8,Sc5_A_9,0.02001499921279748
Sc5_B_9,Sc5_A_9,0.0010737737929082947
Sc5_B_10,Sc5_A_9,0.01927647373321051
Sc5_B_11,Sc5_A_9,0.018120770383519003
Sc5_B_12,Sc5_A_9,0.030677690337759134
Sc5_B_13,Sc5_A_9,0.01668664543606968
Sc5_B_14,Sc5_A_9,0.026442033295007494
Sc5_B_15,Sc5_A_9,0.019004424154121624
Sc5_B_16,Sc5_A_9,0.011924121497627116
Sc5_B_17,Sc5_A_9,0.02372000564912491
